keywordId,onepv_uvc,mt_uvc,mt_pvc,uvc,pvc,sum(sr.impression),sum(sr.click),sum(sr.uv),sum(sr.pv),sum(sr.vppv),sum(sr.cost),avg(sr.position),terminal,subcategory,keyword,sc
47664995937,,1.0,3.0,1,3,66,1,1,3,2,21.37,1.056842105,2.0,1.0,中国有色大厦,1
47664995940,2.0,1.0,5.0,3,7,23,2,2,6,2,26.1,1.0,2.0,1.0,美兰商务大厦,2
47664995943,2.0,,,2,2,41,2,2,2,0,16.59,1.133,2.0,1.0,香江金融中心,2
47664995949,4.0,1.0,2.0,5,6,83,5,5,6,4,74.92,1.102916667,2.0,1.0,商务中心大厦,5
47664995955,2.0,3.0,10.0,5,12,60,5,5,12,4,39.8,1.1924,2.0,1.0,中深国际大厦,5
47664995958,2.0,,,2,2,99,2,2,2,2,16.77,1.250833333,2.0,1.0,博园商务大厦,2
47664995961,1.0,,,1,1,39,1,1,1,0,5.69,1.029411765,2.0,1.0,海信南方大厦,1
47664995967,,1.0,3.0,1,3,8,2,1,3,3,31.7,1.0,2.0,1.0,合欢商业中心,2
47664995970,5.0,1.0,2.0,6,7,343,7,7,20,13,31.77,1.664333333,2.0,1.0,大冲商务中心,7
47664995979,8.0,,,8,8,242,8,8,8,8,68.61,1.084333333,2.0,1.0,源兴科技大厦,8
47664995988,7.0,1.0,4.0,8,11,61,8,8,11,0,130.48,1.04,2.0,1.0,豪威科技大厦,8
47664995997,20.0,2.0,6.0,22,26,323,22,23,30,24,175.57,1.0,2.0,1.0,南园枫叶大厦,22
47664996012,1.0,,,1,1,3,1,1,1,0,0.3,1.0,2.0,1.0,建泰商业中心,1
47664996018,14.0,1.0,2.0,15,16,274,15,15,16,14,119.94,1.0,2.0,1.0,华润置地大厦,15
47664996021,3.0,1.0,4.0,4,7,155,4,4,7,5,39.5,1.024814815,2.0,1.0,卓越后海中心,4
47664996033,8.0,,,8,8,290,6,8,8,6,52.29,1.02137931,2.0,1.0,金地工业区,6
47664996045,8.0,,,8,8,141,8,8,8,0,46.69,1.105,2.0,1.0,留学生创业大厦,8
47664996051,2.0,,,2,2,204,3,3,4,1,27.01,1.0,2.0,1.0,深圳建科院,3
47664996060,7.0,3.0,9.0,10,16,241,10,10,16,12,57.11,1.043870968,2.0,1.0,太平洋商贸大厦,10
47664996066,4.0,,,4,4,93,4,4,4,4,31.16,1.0,2.0,1.0,中电信息大厦,4
47664996069,,1.0,8.0,1,8,98,1,1,8,8,19.37,1.336956522,2.0,1.0,海王银河科技大厦,1
47664996075,5.0,2.0,9.0,7,14,117,6,7,14,9,41.59,1.0,2.0,1.0,宝安互联网产业基地,6
47664996081,,1.0,3.0,1,3,4,3,1,3,1,30.78,1.0,2.0,1.0,铭泰商务大厦,3
47664996084,2.0,1.0,2.0,3,4,83,3,3,4,2,46.06,1.188571429,2.0,1.0,软件产业基地,3
47664996090,4.0,2.0,4.0,6,8,80,5,6,8,7,45.49,1.0472,2.0,1.0,泰邦科技大厦,5
47664996096,1.0,,,1,1,55,1,1,1,0,8.51,1.0,2.0,1.0,卫星大厦,1
47664996099,3.0,,,3,3,26,3,3,3,0,33.18,1.0,2.0,1.0,天虹商场总部大厦,3
47664996102,2.0,,,2,2,15,2,2,2,0,20.95,1.0,2.0,1.0,丽新大厦,2
47664996111,2.0,,,2,2,29,2,2,2,0,22.0,1.0675,2.0,1.0,迈瑞大厦,2
47664996117,3.0,,,3,3,27,3,3,3,0,22.82,1.0,2.0,1.0,卡夫诺大厦,3
47664996132,5.0,,,5,5,94,5,5,5,5,43.7,1.03375,2.0,1.0,皇冠科技园,5
47664996138,1.0,1.0,2.0,2,3,2,2,2,3,0,13.77,1.5,2.0,1.0,鸿泰大厦,2
47664996147,3.0,1.0,2.0,4,5,59,4,4,5,5,33.35,1.0,2.0,1.0,鹏基商务时空大厦,4
47664996150,4.0,,,4,4,49,4,4,4,0,42.65,1.03125,2.0,1.0,柏龙大厦,4
47664996153,2.0,,,2,2,30,2,2,2,0,12.15,1.428571429,2.0,1.0,国际贸易中心大厦,2
47664996156,,1.0,3.0,1,3,14,1,1,3,0,14.71,1.16625,2.0,1.0,龙联工业区,1
47664996162,1.0,,,1,1,11,1,1,1,0,1.1,1.0,2.0,1.0,金科大厦,1
47664996165,3.0,1.0,2.0,4,5,114,4,4,5,3,36.04,1.295925926,2.0,1.0,云松大厦,4
47664996174,6.0,1.0,2.0,7,8,221,10,7,8,6,82.06,1.078709677,2.0,1.0,鲁班大厦,10
47664996180,3.0,,,3,3,107,3,3,3,3,19.92,1.120416667,2.0,1.0,红松大厦,3
47664996192,1.0,1.0,3.0,2,4,77,2,2,4,1,12.47,1.427826087,2.0,1.0,深勘大厦,2
47664996198,,2.0,5.0,2,5,13,2,2,5,0,13.37,1.055555556,2.0,1.0,永东兴大厦,2
47664996201,,1.0,2.0,1,2,41,2,1,2,0,17.56,1.076,2.0,1.0,世峰大厦,2
47664996204,4.0,1.0,2.0,5,6,374,8,5,6,5,62.89,1.042580645,2.0,1.0,振业大厦,8
47664996207,1.0,1.0,3.0,2,4,57,1,2,4,3,7.08,1.02173913,2.0,1.0,永通大厦,1
47664996213,2.0,,,2,2,52,2,2,2,1,31.07,1.134761905,2.0,1.0,中厨大厦,2
47664996222,4.0,,,4,4,47,4,4,4,4,32.75,1.0,2.0,1.0,创意大厦,4
47664996231,12.0,3.0,9.0,15,21,300,16,15,21,17,284.59,1.077666667,2.0,1.0,现代国际大厦,16
47664996252,3.0,,,3,3,73,2,3,3,0,13.64,1.139615385,2.0,1.0,金銮时代大厦,2
47664996255,1.0,,,1,1,4,1,1,1,1,5.36,1.0,2.0,1.0,银河风云大厦,1
47664996258,4.0,,,4,4,105,4,4,4,4,41.37,1.097777778,2.0,1.0,金运世纪大厦,4
47664996261,1.0,1.0,2.0,2,3,13,2,2,3,2,12.87,1.0,2.0,1.0,庭威产业园,2
47664996264,1.0,,,1,1,26,2,1,1,1,15.78,1.0,2.0,1.0,青年梦工场,2
47664996267,3.0,,,3,3,69,3,3,3,1,18.21,1.02,2.0,1.0,沙河工业区,3
47664996276,1.0,1.0,2.0,2,3,25,1,2,3,0,15.32,1.05,2.0,1.0,东方天德大厦,1
47664996279,1.0,,,1,1,5,1,1,1,0,12.19,1.0,2.0,1.0,上油松工业园,1
47664996285,,1.0,3.0,1,3,67,3,1,3,0,19.85,1.038571429,2.0,1.0,留仙洞大厦,3
47664996288,1.0,,,1,1,10,2,1,1,0,36.98,1.0,2.0,1.0,深投控创智天地大厦,2
47664996297,,1.0,2.0,1,2,11,1,1,2,1,2.98,1.0,2.0,1.0,东方信息港,1
47664996303,,1.0,4.0,1,4,2,1,1,4,4,4.93,1.0,2.0,1.0,深装总大厦a座,1
47664996306,4.0,,,4,4,26,3,4,4,0,30.68,1.0,2.0,1.0,龙泰利科技大厦,3
47664996309,1.0,1.0,2.0,2,3,31,2,2,3,1,24.71,1.125,2.0,1.0,力嘉创意文化产业园,2
47664996312,1.0,,,1,1,122,1,1,1,1,11.19,1.502592593,2.0,1.0,芒果网大厦,1
47664996315,2.0,,,2,2,108,2,2,2,2,19.47,1.0,2.0,1.0,比克科技大厦,2
47664996321,1.0,,,1,1,34,1,1,1,1,6.65,1.1,2.0,1.0,合和大厦,1
47664996324,1.0,,,1,1,2,1,1,1,0,5.96,1.0,2.0,1.0,怡亚通大厦,1
47664996327,1.0,1.0,2.0,2,3,52,4,2,3,3,48.3,1.071428571,2.0,1.0,濠盛商务中心,4
47664996330,2.0,,,2,2,32,3,2,2,1,27.68,1.0,2.0,1.0,同方中心大厦,3
47664996336,3.0,,,3,3,87,4,3,3,3,28.21,1.44,2.0,1.0,新世界中心,4
47664996339,9.0,2.0,6.0,11,15,261,11,11,15,12,69.98,1.012,2.0,1.0,安徽大厦,11
47664996342,1.0,1.0,11.0,2,12,23,3,2,12,6,11.15,1.083333333,2.0,1.0,赛百诺大厦,3
47664996351,24.0,5.0,12.0,29,36,2111,30,29,36,0,64.82,1.599032258,2.0,1.0,华侨城创意文化园,30
47664996354,3.0,1.0,2.0,4,5,86,5,4,5,5,32.67,1.014347826,2.0,1.0,金富来大厦,5
47664996357,4.0,,,4,4,56,4,4,4,0,40.15,1.071428571,2.0,1.0,大族创新大厦,4
47664996360,2.0,2.0,5.0,4,7,46,6,4,7,0,55.13,1.0,2.0,1.0,汉京国际大厦,6
47664996363,,1.0,2.0,1,2,1,1,1,2,1,9.32,1.0,2.0,1.0,中联科技大厦,1
47664996372,,1.0,2.0,1,2,13,1,1,2,1,6.93,1.073333333,2.0,1.0,卓翼科技大厦,1
47664996375,1.0,2.0,5.0,3,6,133,4,3,6,5,50.14,1.176206897,2.0,1.0,维百盛大厦,4
47664996381,1.0,,,1,1,1,1,1,1,1,3.53,1.0,2.0,1.0,华安腾商务,1
47664996384,5.0,1.0,2.0,6,7,56,8,7,21,13,60.78,1.02,2.0,1.0,中深花园大厦,8
47664996387,1.0,,,1,1,9,2,2,3,1,14.83,1.25,2.0,1.0,林荣商务大厦,2
47664996390,8.0,,,8,8,159,8,8,8,8,82.97,1.0,2.0,1.0,中央西谷大厦,8
47664996393,8.0,3.0,9.0,11,17,365,11,11,17,11,91.5,1.064,2.0,1.0,太平金融大厦,11
47664996402,,1.0,3.0,1,3,3,1,1,3,0,9.91,1.0,2.0,1.0,罗湖机电大厦,1
47664996405,2.0,1.0,2.0,3,4,214,3,3,4,3,22.52,1.031666667,2.0,1.0,新绿岛大厦,3
47664996414,1.0,,,1,1,32,2,2,3,0,14.92,1.047142857,2.0,1.0,海大创意园,2
47664996417,5.0,1.0,4.0,6,9,647,11,7,27,16,72.92,1.766,2.0,1.0,科兴科学园,11
47664996420,4.0,,,4,4,65,4,4,4,2,22.94,1.007407407,2.0,1.0,新能源大厦,4
47664996423,3.0,,,3,3,242,4,3,3,2,39.99,1.139666667,2.0,1.0,深圳软件园,4
47664996447,1.0,1.0,3.0,2,4,32,2,2,4,4,33.58,1.020833333,2.0,1.0,尚美时代大厦,2
47664996450,7.0,2.0,8.0,9,15,128,9,9,15,13,87.01,1.0,2.0,1.0,大唐时代大厦,9
47664996453,5.0,2.0,4.0,7,9,82,7,7,9,8,49.57,1.0,2.0,1.0,物资控股大厦,7
47664996471,17.0,6.0,12.0,23,29,476,22,23,29,26,170.5,1.213,2.0,1.0,深圳国际文化大厦,22
47664996480,2.0,,,2,2,66,3,2,2,0,16.94,1.177222222,2.0,1.0,松园大厦,3
47664996498,3.0,,,3,3,43,3,3,3,0,30.62,1.0,2.0,1.0,蔡屋围发展大厦,3
47664996504,1.0,,,1,1,53,1,1,1,1,25.07,1.0275,2.0,1.0,荔源商务大厦,1
47664996507,6.0,3.0,6.0,9,12,266,9,9,12,10,76.6,1.098275862,2.0,1.0,雷圳大厦,9
47664996513,4.0,,,4,4,47,5,5,22,8,39.5,1.029,2.0,1.0,儒骏大厦,5
47664996516,2.0,3.0,8.0,5,10,29,5,5,10,3,54.81,1.095,2.0,1.0,海韵大厦,5
47664996522,4.0,,,4,4,96,4,4,4,4,34.69,1.0,2.0,1.0,颂德国际,4
47664996525,3.0,2.0,6.0,5,9,80,4,5,9,7,25.72,1.015714286,2.0,1.0,华凯大厦,4
47664998700,,1.0,5.0,1,5,2,1,1,5,1,4.1,1.0,2.0,1.0,六约办公室出租,1
47664998943,1.0,,,1,1,2,1,1,1,0,10.05,4.0,2.0,1.0,五和写字楼出租,1
47664999300,,1.0,4.0,1,4,92,2,2,20,6,26.24,1.214285714,2.0,1.0,龙华写字楼出租,2
47664999507,2.0,3.0,11.0,5,13,811,13,9,55,18,359.83,1.255333333,2.0,1.0,龙华办公室出租,13
47664999729,1.0,,,1,1,237,1,1,1,0,8.5,1.0,2.0,1.0,车公庙写字楼出租,1
47665010088,8.0,,,8,8,67,8,8,8,8,55.97,1.386,2.0,1.0,金城大厦出租,8
47665010112,1.0,,,1,1,3,1,1,1,1,7.23,2.333333333,2.0,1.0,创意大厦出租,1
47665010142,,1.0,2.0,1,2,3,1,1,2,2,14.32,1.0,2.0,1.0,民康花园出租,1
47665010163,2.0,,,2,2,8,2,2,2,2,6.91,1.0,2.0,1.0,阿里云大厦出租,2
47665010202,1.0,,,1,1,1,1,1,1,1,3.15,2.0,2.0,1.0,丽湾大厦租赁,1
47665010247,1.0,,,1,1,2,1,1,1,1,6.33,1.5,2.0,1.0,时代中心出租,1
47665010316,1.0,,,1,1,2,2,1,1,0,12.58,1.0,2.0,1.0,君子广场出租,2
47665010373,1.0,,,1,1,1,1,1,1,1,3.48,1.0,2.0,1.0,美思苑大厦出租,1
47665010391,,1.0,7.0,1,7,3,1,1,7,1,0.3,1.0,2.0,1.0,泽华大厦出租,1
47665010691,2.0,,,2,2,4,3,2,2,2,17.99,1.0,2.0,1.0,鸿隆世纪广场出租,3
47665010718,1.0,,,1,1,2,1,1,1,0,3.14,1.5,2.0,1.0,龙胜时代大厦出租,1
47665010733,1.0,,,1,1,1,1,1,1,1,3.75,1.0,2.0,1.0,文锦广场出租,1
47665010772,1.0,,,1,1,1,1,1,1,1,7.23,1.0,2.0,1.0,尚游公馆出租,1
47665010775,1.0,,,1,1,11,1,1,1,1,7.39,1.0,2.0,1.0,牛栏前大厦出租,1
47665010832,1.0,1.0,2.0,2,3,4,3,2,3,0,19.09,1.333333333,2.0,1.0,翠竹大厦出租,3
47665010847,5.0,1.0,5.0,6,10,143,6,6,10,8,62.36,1.277916667,2.0,1.0,广深大厦出租,6
47665010916,,1.0,3.0,1,3,1,1,1,3,2,3.66,1.0,2.0,1.0,鼎丰大厦出租,1
47665010973,1.0,,,1,1,1,1,1,1,1,7.04,1.0,2.0,1.0,尚美中心出租,1
47665011099,1.0,,,1,1,1,1,1,1,1,6.7,1.0,2.0,1.0,豪威大厦出租,1
47665011267,1.0,,,1,1,1,1,1,1,0,9.8,1.0,2.0,1.0,佳和华强大厦出租,1
47665011276,,1.0,2.0,1,2,2,1,1,2,1,5.24,1.0,2.0,1.0,万汇大厦出租,1
47665011342,1.0,,,1,1,4,1,1,1,0,11.17,1.333333333,2.0,1.0,新安大厦出租,1
47665011399,1.0,1.0,3.0,2,4,4,2,2,4,3,8.42,1.0,2.0,1.0,嘉里建设广场租赁,2
47665011438,1.0,,,1,1,2,1,1,1,1,24.74,1.0,2.0,1.0,华侨城华寓出租,1
47665011483,1.0,,,1,1,1,1,1,1,1,13.9,1.0,2.0,1.0,爱国大厦出租,1
47665011537,,2.0,6.0,2,6,4,2,2,6,3,11.8,1.166666667,2.0,1.0,金地工业区出租,2
47665011864,1.0,,,1,1,1,1,1,1,1,10.9,1.0,2.0,1.0,卓越城写字楼出租,1
47665012848,1.0,,,1,1,7,2,1,1,1,14.42,1.0,2.0,1.0,光浩国际中心写字楼出租,2
47665012884,1.0,,,1,1,10,1,1,1,1,21.88,1.0,2.0,1.0,深圳软件园租赁,1
47665014093,1.0,,,1,1,3,1,1,1,1,14.63,1.0,2.0,1.0,华侨城创意园写字楼出租,1
47665014534,1.0,1.0,2.0,2,3,4,1,2,3,2,7.97,1.0,2.0,1.0,庐山大厦写字楼出租,1
47665014600,1.0,,,1,1,9,1,1,1,1,6.51,1.0,2.0,1.0,田寮大厦出租,1
47665014621,3.0,,,3,3,18,3,3,3,3,16.44,1.076923077,2.0,1.0,碧湖花园出租,3
47665014681,1.0,,,1,1,2,1,1,1,1,16.65,1.0,2.0,1.0,豪威科技大厦出租,1
47665014753,3.0,2.0,5.0,5,8,287,5,5,8,7,53.59,1.812,2.0,1.0,雍翠华府出租,5
47665014765,1.0,,,1,1,3,1,1,1,1,8.83,1.0,2.0,1.0,海珑华苑出租,1
47665014771,1.0,,,1,1,402,1,1,1,1,6.74,1.0,2.0,1.0,鸿翔花园出租,1
47665014870,,1.0,2.0,1,2,1,1,1,2,1,10.42,1.0,2.0,1.0,满京华喜悦里写字楼出租,1
47665015014,5.0,1.0,2.0,6,7,259,7,7,24,10,68.76,1.1,2.0,1.0,嘉里中心写字楼,7
47665015020,3.0,1.0,2.0,4,5,40,5,4,5,5,44.56,2.039166667,2.0,1.0,笋岗大厦出租,5
47665015092,3.0,,,3,3,17,4,3,3,3,59.12,1.785714286,2.0,1.0,海岸大厦写字楼出租,4
47665015149,1.0,,,1,1,10,1,1,1,0,8.56,1.142857143,2.0,1.0,海洋大厦租赁,1
47665015407,,1.0,3.0,1,3,25,1,1,3,2,9.57,1.0,2.0,1.0,国贸大厦写字楼出租,1
47665017027,1.0,1.0,2.0,2,3,7,2,2,3,3,11.47,1.0,2.0,1.0,华丰大厦出租,2
47665017060,1.0,,,1,1,1,1,1,1,1,6.37,3.0,2.0,1.0,同安物流出租,1
47665017126,1.0,,,1,1,1,1,1,1,1,14.47,3.0,2.0,1.0,美景大厦出租,1
47665017138,1.0,,,1,1,1,1,1,1,1,7.23,1.0,2.0,1.0,万科红大厦出租,1
47665017171,1.0,,,1,1,2,1,1,1,1,18.84,1.0,2.0,1.0,赛格科技园租赁,1
47665017177,1.0,,,1,1,7,1,1,1,1,7.82,1.0,2.0,1.0,硅谷动力出租,1
47665017249,1.0,,,1,1,1,1,1,1,0,10.56,1.0,2.0,1.0,鸿宇大厦出租,1
47665017285,1.0,,,1,1,2,1,1,1,1,15.49,1.0,2.0,1.0,皇冠科技园出租,1
47665017288,,1.0,19.0,1,19,2,1,1,19,10,16.2,1.0,2.0,1.0,大冲商务中心出租,1
47665017480,1.0,,,1,1,6,1,1,1,0,6.95,1.0,2.0,1.0,李朗国际珠宝园出租,1
47665017654,1.0,,,1,1,3,1,1,1,1,7.69,1.0,2.0,1.0,海燕大厦出租,1
47665017795,1.0,,,1,1,4,1,1,1,0,3.28,2.25,2.0,1.0,北方大厦出租,1
47665017801,1.0,,,1,1,6,1,1,1,1,9.82,1.0,2.0,1.0,固戍大楼出租,1
47665018116,1.0,,,1,1,8,1,1,1,1,13.26,1.142857143,2.0,1.0,新保辉大厦出租,1
47665018164,1.0,,,1,1,86,1,1,1,1,3.2,1.025769231,2.0,1.0,南山大厦出租,1
47665018224,1.0,,,1,1,1,1,1,1,1,4.34,1.0,2.0,1.0,星河world出租,1
47665018569,1.0,,,1,1,12,1,1,1,1,4.47,1.0,2.0,1.0,赛格广场租金,1
47665018623,1.0,,,1,1,1,1,1,1,1,4.11,1.0,2.0,1.0,中国凤凰大厦租金,1
47665018800,1.0,,,1,1,3,1,1,1,0,9.07,1.333333333,2.0,1.0,华侨城创意文化园租金,1
47665018872,1.0,,,1,1,1,1,1,1,1,11.75,1.0,2.0,1.0,中浩大厦租金,1
47665019529,1.0,,,1,1,2,1,1,1,1,4.74,1.5,2.0,1.0,海王大厦租金,1
47665019580,5.0,1.0,4.0,6,9,468,6,6,9,9,37.67,1.0,2.0,1.0,嘉里建设广场租金,6
47665020126,1.0,1.0,2.0,2,3,7,2,2,3,3,6.59,1.2,2.0,1.0,安联大厦租金,2
47665020159,1.0,,,1,1,4,1,1,1,0,11.75,1.0,2.0,1.0,君子广场租金,1
47665020168,1.0,,,1,1,4,1,1,1,1,2.73,1.0,2.0,1.0,鹏基工业区租金,1
47665020372,1.0,,,1,1,1,1,1,1,1,3.75,1.0,2.0,1.0,华润置地大厦租金,1
47665020606,1.0,,,1,1,15,3,1,1,1,20.68,1.5,2.0,1.0,金融中心租金,3
47665020654,1.0,,,1,1,1,1,1,1,1,5.87,2.0,2.0,1.0,星河大厦租金,1
47665022988,1.0,,,1,1,3,1,1,1,1,6.08,1.0,2.0,1.0,名仕阁物业,1
47665023069,1.0,,,1,1,4,1,1,1,1,5.12,1.333333333,2.0,1.0,海岸大厦物业,1
47665023150,2.0,,,2,2,9,2,2,2,2,7.44,1.571428571,2.0,1.0,科技大厦物业,2
47665023261,2.0,,,2,2,14,2,2,2,2,6.08,1.0,2.0,1.0,锦绣花园物业,2
47665023270,1.0,,,1,1,1,1,1,1,1,2.17,1.0,2.0,1.0,通业大厦物业,1
47665023306,1.0,,,1,1,1,1,1,1,1,3.46,1.0,2.0,1.0,碧湖花园物业,1
47665023348,1.0,1.0,3.0,2,4,102,2,2,4,2,19.24,1.694583333,2.0,1.0,嘉麟豪庭物业,2
47665023927,1.0,,,1,1,7,1,1,1,1,4.34,1.223333333,2.0,1.0,振兴大厦物业,1
47665024260,1.0,,,1,1,1,1,1,1,1,4.27,1.0,2.0,1.0,万国城物业,1
47665024341,2.0,,,2,2,19,2,2,2,2,6.91,1.333333333,2.0,1.0,满京华喜悦里物业,2
47665024443,8.0,,,8,8,112,9,8,8,8,43.43,1.886785714,2.0,1.0,田厦翡翠明珠物业,9
47665024668,2.0,,,2,2,28,3,2,2,2,21.39,1.016,2.0,1.0,华侨城创意园物业,3
47665025739,1.0,,,1,1,5,1,1,1,1,4.88,1.0,2.0,1.0,城市天地广场物业,1
47665025772,1.0,,,1,1,7,1,1,1,1,1.09,1.0,2.0,1.0,深云村物业,1
47665026492,2.0,3.0,7.0,5,9,28,5,5,9,6,31.27,1.03125,2.0,1.0,天安云谷租金,5
47665026690,2.0,1.0,2.0,3,4,17,3,3,4,4,15.52,1.45,2.0,1.0,南山大厦租金,3
47665026798,27.0,12.0,44.0,39,71,3730,41,41,114,72,413.41,1.134516129,2.0,1.0,京基100租金,41
47665027062,1.0,,,1,1,2,1,1,1,0,0.3,1.0,2.0,1.0,田厦金牛广场租金,1
47665027260,1.0,,,1,1,1,1,1,1,1,3.13,1.0,2.0,1.0,阿里云大厦出租价格,1
47665027968,1.0,,,1,1,1,1,1,1,1,3.85,1.0,2.0,1.0,阿里云大厦租金,1
47665028001,1.0,,,1,1,2,1,1,1,1,6.4,1.0,2.0,1.0,本元大厦租金,1
47665028412,1.0,,,1,1,3,1,1,1,1,8.56,1.0,2.0,1.0,京基100出租价格,1
47665028895,1.0,,,1,1,2,1,1,1,1,2.94,1.5,2.0,1.0,海燕大厦租金,1
47665031001,1.0,,,1,1,1,1,1,1,1,1.01,1.0,2.0,1.0,新闻大厦招租,1
47665031349,,1.0,2.0,1,2,1,1,1,2,1,3.06,1.0,2.0,1.0,星河world招租,1
47665032066,1.0,,,1,1,5,1,1,1,0,0.8,1.0,2.0,1.0,龙华商业中心招租,1
47665037040,6.0,1.0,2.0,7,8,230,11,7,8,5,53.87,1.0,2.0,1.0,嘉里建设广场办公室,11
47665037703,1.0,,,1,1,2,1,1,1,1,15.48,1.0,2.0,1.0,爵士大厦办公室,1
47665037751,,1.0,2.0,1,2,1,1,1,2,0,8.86,1.0,2.0,1.0,喜年中心写字楼,1
47665038003,2.0,,,2,2,22,3,3,9,4,19.34,1.180833333,2.0,1.0,佳和华强大厦办公室,3
47665038288,,1.0,5.0,1,5,2,1,1,5,5,12.24,1.0,2.0,1.0,华瑞大厦写字楼,1
47665052418,1.0,,,1,1,7,1,1,1,1,12.24,1.416666667,2.0,1.0,金融中心办公室,1
47665052499,,1.0,2.0,1,2,110,2,1,2,2,10.56,1.067419355,2.0,1.0,卓越世纪中心写字楼,2
47665052526,1.0,,,1,1,16,1,1,1,1,6.21,1.984545455,2.0,1.0,汉京国际写字楼,1
47665058004,1.0,,,1,1,6,1,1,1,0,8.98,2.166666667,2.0,1.0,南山写字楼招租,1
47665070511,1.0,,,1,1,3,1,1,1,0,6.92,1.0,2.0,1.0,大浪写字楼出租,1
47665070742,,1.0,8.0,1,8,18,1,1,8,3,9.78,1.022727273,2.0,1.0,平湖写字楼出租,1
47665070745,1.0,,,1,1,392,1,1,1,0,14.44,1.0,2.0,1.0,龙岗中心城租写字楼,1
47665071021,1.0,,,1,1,38,2,2,4,2,21.55,1.105263158,2.0,1.0,龙华写字楼招租,2
47665071051,3.0,2.0,24.0,5,27,254,6,5,27,11,118.7,1.428,2.0,1.0,龙华办公室出租,6
47665071216,1.0,1.0,11.0,2,12,9,2,2,12,6,44.4,1.75,2.0,1.0,西丽办公室出租,2
47665071252,5.0,,,5,5,29,10,10,117,65,199.11,1.210526316,2.0,1.0,科技园写字楼出租,10
47665071288,,1.0,3.0,1,3,1,1,1,3,2,19.92,1.0,2.0,1.0,西乡办公室招租,1
47665071372,1.0,,,1,1,3,1,1,1,0,19.87,1.25,2.0,1.0,龙岗中心城租办公室,1
47665071759,1.0,,,1,1,56,1,1,1,0,24.11,1.157894737,2.0,1.0,蛇口写字楼租赁,1
47665074454,1.0,,,1,1,5,1,1,1,1,13.61,1.0,2.0,1.0,广州雅居乐中心出租,1
47665077738,1.0,,,1,1,5,1,1,1,0,7.84,1.25,2.0,1.0,写字楼租售网,1
47665077915,1.0,,,1,1,229,2,2,8,1,28.84,1.39,2.0,1.0,写字楼出租信息,2
47665078095,5.0,2.0,4.0,7,9,275,14,13,61,13,322.71,1.391666667,2.0,1.0,写字楼租金,14
47665078167,,1.0,9.0,1,9,2,1,1,9,4,5.83,2.0,2.0,1.0,办公楼出租价格,1
47665078560,,1.0,4.0,1,4,74,1,1,4,0,8.4,1.590909091,2.0,1.0,办公室出租信息,1
47665078653,7.0,4.0,20.0,11,27,409,12,13,43,11,146.69,1.437666667,2.0,1.0,写字楼租赁信息,12
47665078965,8.0,6.0,20.0,14,28,1210,21,18,55,12,700.53,1.146896552,2.0,1.0,租办公室网,21
47665079022,1.0,3.0,11.0,4,12,660,5,5,21,3,125.34,1.064516129,2.0,1.0,写字楼出租网,5
47665092028,2.0,1.0,4.0,3,6,1,1,1,4,0,31.15,1.0,2.0,1.0,华师办公室出租,1
47665092712,2.0,,,2,2,4,2,2,2,0,53.11,1.0,2.0,1.0,珠江新城写字楼租赁,2
47665124506,7.0,4.0,8.0,11,15,201,13,13,19,4,461.51,1.0775,2.0,1.0,写字楼求租,13
47665124548,1.0,,,1,1,65,1,1,1,0,21.9,1.25,2.0,1.0,办公楼出租,1
47665124593,,1.0,2.0,1,2,211,1,1,2,0,45.4,1.25,2.0,1.0,租办公室,1
47665125523,,1.0,2.0,1,2,1,1,1,2,1,16.62,1.0,2.0,1.0,租工位,1
47665125532,,1.0,2.0,1,2,5,1,1,2,1,17.29,3.0,2.0,1.0,办公室招租,1
47665125535,1.0,,,1,1,130,1,2,2,0,40.2,1.085,2.0,1.0,办公室租赁,1
47665125853,5.0,1.0,2.0,6,7,163,8,6,7,0,257.87,1.24,2.0,1.0,写字楼租金,8
47665182434,,1.0,2.0,1,2,1,1,1,2,1,8.16,1.0,2.0,1.0,深圳华侨城创意园出租,1
47665183382,7.0,2.0,5.0,9,12,584,10,9,12,12,105.37,1.326428571,2.0,1.0,深圳笋岗大厦出租,10
47665183685,1.0,,,1,1,2,1,1,1,1,3.82,2.0,2.0,1.0,深圳金融大厦出租,1
47665184369,1.0,,,1,1,69,1,1,1,0,11.27,1.111071429,2.0,1.0,深圳科技大厦出租,1
47665184459,1.0,,,1,1,3,1,1,1,1,4.9,1.33,2.0,1.0,深圳君子广场出租,1
47665190030,1.0,,,1,1,1,1,1,1,1,8.62,3.0,2.0,1.0,深圳宝安宝立方写字楼,1
47665199615,1.0,,,1,1,13,1,1,1,1,13.67,1.0,2.0,1.0,深圳豪威大厦,1
47665199621,1.0,,,1,1,6,3,1,1,1,36.86,1.0,2.0,1.0,深圳中钢大厦,3
47665199627,,1.0,2.0,1,2,4,1,1,2,1,16.01,1.0,2.0,1.0,深圳粤海大厦,1
47665199630,3.0,2.0,4.0,5,7,112,5,5,7,0,45.08,1.065517241,2.0,1.0,深圳英龙大厦,5
47665199642,2.0,2.0,4.0,4,6,63,5,4,6,5,38.62,1.0,2.0,1.0,深圳北方大厦,5
47665199651,1.0,1.0,2.0,2,3,14,1,2,3,2,12.24,1.214285714,2.0,1.0,深圳红松大厦,1
47665199663,8.0,2.0,5.0,10,13,148,11,11,43,30,127.37,1.0225,2.0,1.0,深圳青海大厦,11
